date,campaign_id,ad_id,keyword_id,region_id,customer_id,impressions,clicks,conversions,cost,revenue
2025-05-18,20,1,24,12,865,2816.0,693.0,116.0,492.08,175.92
2025-01-15,2,40,3,14,644,3054.0,292.0,70.0,59.33,713.55
2025-06-03,20,14,8,6,236,1427.0,616.0,12.0,145.83,793.69
2025-02-09,8,32,10,10,948,3971.0,506.0,487.0,103.98,308.68
2025-04-12,6,16,3,12,854,3436.0,1474.0,80.0,225.5,857.42
2025-05-24,13,26,18,1,385,2147.0,301.0,355.0,107.81,689.05
2025-04-08,3,33,9,7,752,931.0,1766.0,217.0,478.61,480.27
2025-04-30,7,31,21,11,753,435.0,1116.0,435.0,85.85,9.08
2025-01-18,6,8,4,4,302,1756.0,422.0,,283.39,402.79
2025-01-02,5,25,12,15,456,4988.0,7.0,333.0,469.56,975.69
2025-04-30,16,33,13,15,641,597.0,1947.0,102.0,453.25,75.49
2025-05-26,3,30,10,14,820,1543.0,128.0,439.0,259.59,72.56
2025-02-23,5,1,14,5,188,134.0,1285.0,389.0,273.89,352.6
2025-06-15,3,1,4,15,401,904.0,445.0,29.0,351.07,338.87
2025-04-07,15,27,22,14,70,116.0,384.0,214.0,217.86,839.51
2025-03-14,2,4,24,4,758,4504.0,358.0,457.0,320.4,716.58
2025-05-23,15,37,9,13,408,435.0,1441.0,419.0,81.55,657.08
2025-04-02,13,24,7,5,348,967.0,1077.0,97.0,345.76,194.25
2025-01-08,2,44,17,6,978,4911.0,1358.0,476.0,343.19,162.85
2025-06-23,18,24,24,11,363,3833.0,599.0,249.0,94.86,10.85
2025-04-10,10,6,9,11,773,4536.0,1847.0,144.0,85.55,326.66
2025-02-08,4,39,13,10,289,4635.0,564.0,450.0,379.81,964.94
2025-06-29,2,1,7,15,598,1046.0,589.0,323.0,299.83,984.77
2025-05-16,20,29,10,7,516,2915.0,371.0,419.0,1.71,28.23
2025-04-16,14,24,11,8,81,2468.0,1646.0,427.0,275.73,181.93
2025-06-27,3,13,7,9,782,823.0,1003.0,388.0,198.46,14.88
2025-02-19,12,28,21,13,756,335.0,333.0,95.0,368.3,890.76
2025-03-24,5,15,9,13,138,1246.0,1076.0,297.0,11.51,57.91
2025-01-27,2,31,3,13,507,4287.0,602.0,425.0,214.42,574.28
2025-03-18,14,22,13,2,672,41.0,202.0,381.0,308.85,489.29
2025-02-07,5,12,8,10,405,370.0,1753.0,6.0,472.34,675.86
2025-01-21,7,17,10,3,341,4715.0,360.0,421.0,459.51,229.61
2025-02-14,15,26,22,7,16,4273.0,261.0,,196.57,135.41
2025-05-31,19,13,16,7,650,439.0,145.0,19.0,152.32,541.74
2025-01-30,19,41,26,12,853,2593.0,1978.0,294.0,182.95,167.73
2025-04-05,17,45,18,1,575,4938.0,1488.0,357.0,289.77,527.97
2025-05-24,16,17,23,8,170,4937.0,580.0,262.0,430.59,765.05
2025-02-21,8,26,5,8,430,2263.0,428.0,277.0,248.63,685.92
2025-04-16,13,28,18,7,685,1426.0,697.0,118.0,479.28,9.58
2025-02-10,11,38,17,13,284,1555.0,1832.0,348.0,487.73,730.26
2025-03-22,1,50,13,2,149,3828.0,1464.0,453.0,460.01,692.03
2025-01-24,18,42,11,14,268,2917.0,636.0,203.0,72.2,910.45
2025-05-28,7,42,30,3,951,680.0,1324.0,97.0,446.3,142.5
2025-04-13,20,32,22,2,737,4833.0,769.0,193.0,405.07,77.25
2025-06-04,3,21,12,11,306,3936.0,821.0,20.0,315.06,837.76
2025-01-02,20,47,12,3,273,1567.0,890.0,176.0,347.25,449.94
2025-03-01,16,9,17,6,740,1033.0,1908.0,125.0,253.0,423.61
2025-02-20,4,37,23,11,870,4575.0,1252.0,313.0,445.57,927.09
2025-05-09,13,16,15,12,297,4120.0,1764.0,115.0,114.91,829.0
2025-04-01,1,5,17,12,629,2955.0,1093.0,91.0,21.85,846.75
2025-04-11,1,38,11,12,540,1199.0,1001.0,80.0,142.6,526.5
2025-04-24,12,9,21,14,612,449.0,1619.0,310.0,113.36,939.73
2025-01-06,13,6,1,7,852,3255.0,1036.0,426.0,294.84,233.95
2025-06-15,7,15,15,2,275,,1002.0,284.0,279.06,37.78
2025-02-23,3,18,15,8,745,3308.0,908.0,129.0,200.5,179.89
2025-01-27,4,5,16,3,900,3022.0,1571.0,35.0,494.17,608.15
2025-03-21,1,41,22,3,926,299.0,648.0,426.0,309.52,42.51
2025-03-04,18,10,28,8,505,3426.0,1522.0,409.0,3.8,912.35
2025-04-09,5,43,13,1,563,4163.0,755.0,472.0,363.85,368.25
2025-04-01,20,16,24,4,252,2476.0,915.0,485.0,4.89,662.97
2025-02-04,11,45,3,9,905,3392.0,,173.0,303.7,749.55
2025-02-27,3,27,30,12,599,4565.0,736.0,327.0,153.82,672.85
2025-02-05,18,49,9,11,128,3691.0,1382.0,195.0,497.93,214.63
2025-04-12,17,40,14,5,476,1529.0,817.0,331.0,156.67,115.68
2025-04-02,14,23,4,14,911,1285.0,1974.0,422.0,38.38,792.01
2025-02-25,1,28,8,2,78,1450.0,933.0,494.0,337.42,871.49
2025-03-08,17,11,2,5,726,1890.0,209.0,58.0,188.47,776.51
2025-02-26,7,4,17,12,819,1365.0,258.0,260.0,29.07,53.62
2025-06-18,16,4,22,12,983,475.0,176.0,39.0,315.77,252.15
2025-01-31,1,16,2,4,795,1851.0,86.0,474.0,77.55,679.86
2025-05-11,15,28,21,1,981,446.0,1571.0,74.0,0.31,359.25
2025-06-15,2,29,24,7,516,1922.0,718.0,293.0,166.35,155.86
2025-06-30,2,45,29,15,544,2420.0,1655.0,473.0,457.92,208.33
2025-02-21,5,17,3,15,75,910.0,273.0,466.0,180.81,869.78
2025-06-01,4,6,14,3,971,319.0,1888.0,63.0,410.41,221.06
2025-06-03,3,45,24,4,993,2219.0,908.0,332.0,165.74,507.47
2025-04-15,8,18,1,9,14,2730.0,754.0,244.0,299.76,247.55
2025-04-21,14,13,16,10,66,139.0,683.0,261.0,35.48,924.25
2025-04-02,6,42,21,1,884,2167.0,6.0,226.0,379.8,737.16
2025-02-06,11,35,1,7,30,3531.0,553.0,41.0,230.28,657.97
2025-04-27,5,25,28,14,769,555.0,840.0,80.0,434.15,67.02
2025-06-25,5,35,4,9,877,1321.0,545.0,209.0,467.51,724.86
2025-03-08,14,42,14,5,762,4769.0,1921.0,162.0,230.09,231.5
2025-06-18,17,11,24,4,613,1152.0,1367.0,112.0,273.36,377.0
2025-02-18,19,12,15,1,356,3015.0,1223.0,441.0,0.92,640.48
2025-01-28,11,38,24,1,713,2471.0,375.0,125.0,487.74,942.26
2025-02-01,7,32,20,12,545,2629.0,1669.0,281.0,365.91,453.13
2025-04-09,13,14,1,7,706,1818.0,1520.0,86.0,120.85,852.84
2025-03-12,19,25,27,4,106,2755.0,213.0,292.0,406.16,914.31
2025-02-01,18,33,7,6,133,1949.0,1718.0,439.0,375.51,12.59
2025-06-15,16,48,7,4,812,539.0,1497.0,146.0,225.56,819.23
2025-05-28,12,34,11,12,824,3101.0,222.0,10.0,372.82,603.57
2025-05-16,15,43,5,12,526,2566.0,1324.0,143.0,34.32,923.64
2025-03-09,1,39,30,9,499,4054.0,499.0,295.0,446.69,925.65
2025-06-03,11,36,16,11,62,4423.0,1351.0,120.0,345.93,277.71
2025-03-11,7,6,12,9,764,3964.0,1114.0,243.0,412.16,547.6
2025-02-17,16,41,24,1,176,4961.0,1443.0,248.0,306.2,713.46
2025-04-06,9,4,10,15,719,2190.0,1702.0,387.0,419.54,502.39
2025-04-18,20,7,5,11,372,3177.0,215.0,80.0,77.76,443.68
2025-02-15,9,35,11,9,308,448.0,1339.0,106.0,72.04,613.53
2025-03-08,12,19,25,3,518,1459.0,83.0,235.0,337.19,332.45
2025-01-29,19,31,2,9,38,3181.0,584.0,474.0,242.94,469.44
2025-03-24,14,20,16,11,974,888.0,1647.0,246.0,302.5,945.87
2025-05-18,12,21,23,4,80,4604.0,799.0,468.0,125.47,246.91
2025-03-12,9,25,10,10,963,1141.0,896.0,248.0,446.31,666.96
2025-03-06,12,12,29,11,260,209.0,1848.0,364.0,348.91,43.04
2025-05-25,13,34,2,14,559,4031.0,301.0,397.0,128.35,956.83
2025-01-22,5,17,13,5,940,2974.0,668.0,108.0,,429.07
2025-04-10,5,43,18,12,425,4958.0,614.0,282.0,91.2,610.47
2025-01-14,9,32,9,15,736,4271.0,1438.0,147.0,87.73,480.89
2025-01-06,19,1,4,10,733,2448.0,50.0,464.0,304.39,564.97
2025-06-07,20,15,18,15,426,1212.0,752.0,8.0,357.13,408.4
2025-02-16,6,1,17,2,547,2140.0,1253.0,108.0,366.45,711.16
2025-05-28,8,25,12,14,598,4146.0,1819.0,,323.53,908.21
2025-05-24,18,7,1,5,993,131.0,660.0,298.0,,236.94
2025-02-03,13,34,28,12,859,551.0,567.0,292.0,444.33,485.48
2025-01-01,16,44,2,15,848,3249.0,1380.0,355.0,22.4,573.14
2025-06-25,20,6,4,5,798,3139.0,1071.0,431.0,224.45,406.52
2025-01-08,5,38,6,13,517,56.0,1798.0,127.0,395.01,73.84
2025-01-22,11,36,24,2,618,1728.0,1767.0,436.0,349.16,390.14
2025-03-09,17,1,15,4,837,358.0,1712.0,85.0,307.5,921.69
2025-02-03,10,15,5,5,86,3899.0,269.0,49.0,411.16,363.74
2025-06-22,7,13,28,6,223,1868.0,749.0,458.0,348.34,871.13
2025-02-06,11,21,10,5,342,4553.0,1897.0,283.0,39.0,109.3
2025-05-01,8,13,29,9,858,156.0,1972.0,144.0,476.0,479.19
2025-01-23,19,40,14,8,499,1889.0,502.0,368.0,108.16,892.32
2025-03-25,5,17,29,3,68,4547.0,1147.0,144.0,399.34,563.76
2025-04-27,16,17,23,7,984,2929.0,27.0,467.0,298.01,3.66
2025-01-24,1,12,7,14,203,49.0,1645.0,296.0,142.23,152.03
2025-05-21,19,34,6,9,456,783.0,373.0,370.0,29.88,230.5
2025-03-10,10,39,28,13,226,4568.0,916.0,19.0,419.15,324.79
2025-03-21,14,40,9,12,650,2328.0,1408.0,339.0,153.64,335.16
2025-03-01,17,11,9,6,106,2429.0,377.0,480.0,211.51,154.23
2025-02-07,13,14,15,10,299,382.0,848.0,29.0,369.09,480.37
2025-06-25,16,15,13,15,636,2777.0,533.0,427.0,432.02,428.55
2025-06-03,19,23,1,11,509,2818.0,1298.0,158.0,448.03,845.16
2025-03-18,12,4,4,7,493,2700.0,746.0,79.0,187.85,826.55
2025-03-26,16,33,30,6,365,1560.0,142.0,460.0,237.43,117.97
2025-05-09,17,25,28,7,118,4890.0,957.0,41.0,454.23,993.34
2025-01-04,15,45,15,1,417,2030.0,401.0,127.0,280.99,626.7
2025-04-24,7,41,16,10,200,927.0,1643.0,68.0,448.85,500.14
2025-03-21,19,22,29,3,325,2943.0,846.0,43.0,418.22,259.13
2025-04-19,5,32,7,11,143,120.0,1497.0,9.0,299.11,948.06
2025-05-21,15,1,7,6,392,4730.0,695.0,195.0,199.19,302.97
2025-06-16,15,24,21,15,853,2765.0,1975.0,304.0,41.87,634.33
2025-01-31,1,7,1,7,601,3841.0,165.0,203.0,392.06,619.0
2025-06-01,15,43,17,12,905,3048.0,1599.0,248.0,456.89,519.69
2025-05-08,3,37,10,3,18,1489.0,1713.0,442.0,197.29,66.43
2025-03-20,20,6,27,3,58,82.0,158.0,79.0,361.61,870.82
2025-01-05,20,15,27,6,909,3531.0,1578.0,204.0,283.38,898.05
2025-05-07,15,34,25,15,449,251.0,1801.0,184.0,,544.97
2025-06-26,8,1,16,2,490,2151.0,,452.0,494.89,618.53
2025-03-27,20,39,13,6,487,749.0,1466.0,160.0,136.66,865.87
2025-03-27,10,8,10,3,628,,1666.0,194.0,301.55,258.94
2025-05-19,14,35,25,4,696,2871.0,392.0,56.0,129.09,621.39
2025-01-24,3,12,15,3,204,2442.0,1175.0,224.0,293.86,176.51
2025-02-14,9,46,15,3,510,3430.0,1883.0,433.0,132.11,262.27
2025-04-21,20,24,2,2,603,3402.0,777.0,164.0,394.35,22.66
2025-02-03,10,1,11,10,43,4493.0,555.0,365.0,239.92,875.61
2025-05-19,2,13,3,13,344,3572.0,155.0,358.0,347.61,652.29
2025-06-06,18,37,17,12,395,66.0,1643.0,203.0,359.7,606.31
2025-05-30,1,15,25,14,269,4743.0,1763.0,270.0,446.72,660.86
2025-06-10,11,34,24,6,922,2002.0,819.0,101.0,412.03,789.97
2025-05-02,5,37,10,5,217,2793.0,1658.0,258.0,434.85,695.87
2025-06-26,4,13,25,6,746,2077.0,666.0,189.0,237.04,868.72
2025-04-19,1,16,4,11,845,3650.0,1490.0,88.0,161.92,753.35
2025-01-23,4,36,15,2,97,4622.0,1967.0,39.0,336.33,893.19
2025-01-29,1,6,9,6,712,3627.0,55.0,274.0,215.01,118.88
2025-01-06,15,50,24,8,407,269.0,1141.0,345.0,329.85,402.35
2025-02-21,19,34,19,2,695,1052.0,781.0,167.0,480.03,645.15
2025-03-30,2,12,19,13,443,3163.0,19.0,63.0,220.88,14.75
2025-03-30,14,44,10,13,909,2103.0,1303.0,345.0,,376.22
2025-05-02,3,38,23,12,277,299.0,273.0,256.0,362.33,265.68
2025-05-22,4,47,25,7,657,2814.0,51.0,487.0,400.0,279.55
2025-01-17,1,49,19,6,42,175.0,1545.0,491.0,487.06,599.36
2025-01-28,11,36,4,3,867,4815.0,792.0,139.0,221.93,506.44
2025-01-09,20,43,13,13,942,1640.0,347.0,331.0,45.35,126.68
2025-04-25,18,24,1,15,289,4945.0,550.0,27.0,355.19,313.44
2025-05-04,16,4,16,5,768,4502.0,1225.0,476.0,109.56,248.83
2025-01-04,15,25,8,9,224,685.0,349.0,402.0,480.87,592.83
2025-05-28,17,41,28,3,860,322.0,1347.0,389.0,465.76,405.43
2025-06-18,2,11,24,10,515,4502.0,525.0,414.0,131.12,16.16
2025-02-05,1,46,4,13,297,1122.0,1079.0,212.0,297.09,952.51
2025-05-14,14,3,23,11,680,3990.0,670.0,266.0,31.96,573.72
2025-03-06,14,7,18,13,347,2733.0,277.0,417.0,140.16,656.93
2025-06-27,18,11,15,12,865,4885.0,885.0,353.0,223.26,894.13
2025-01-03,19,1,22,10,640,1454.0,1423.0,299.0,60.71,791.77
2025-02-06,6,41,14,12,164,2663.0,1745.0,441.0,258.7,638.09
2025-04-19,4,41,18,11,792,2863.0,912.0,309.0,342.3,209.73
2025-01-03,8,49,2,8,848,4809.0,31.0,423.0,146.94,149.82
2025-06-10,13,26,21,9,949,1342.0,817.0,277.0,374.4,466.45
2025-05-23,20,14,11,1,331,4093.0,1610.0,218.0,459.86,805.51
2025-02-25,7,47,16,8,223,3855.0,1450.0,460.0,185.22,190.5
2025-03-02,10,42,10,13,22,2619.0,922.0,210.0,68.77,687.13
2025-03-09,18,16,8,5,744,4772.0,1716.0,374.0,94.63,770.91
2025-03-20,1,12,12,12,572,431.0,1535.0,311.0,459.23,154.94
2025-03-12,5,29,8,1,820,4388.0,1557.0,332.0,91.34,180.18
2025-04-21,2,32,13,13,545,449.0,150.0,51.0,247.5,806.57
2025-01-23,11,10,24,2,727,3589.0,907.0,65.0,260.2,661.7
2025-01-14,16,29,1,3,464,319.0,795.0,113.0,316.39,773.3
2025-05-14,7,38,11,8,806,3791.0,1538.0,175.0,87.06,970.7
2025-02-02,14,19,12,6,488,1751.0,1977.0,104.0,45.58,441.52
2025-01-09,1,9,16,2,710,3890.0,848.0,261.0,84.99,481.47
2025-05-20,12,25,2,2,388,3071.0,430.0,428.0,57.33,352.18
2025-04-27,11,19,13,2,722,1857.0,659.0,352.0,425.09,548.74
2025-04-05,17,39,16,8,140,4485.0,619.0,69.0,120.84,504.5
2025-06-28,12,9,22,14,893,1615.0,1159.0,273.0,276.91,259.02
2025-01-03,17,17,21,15,422,4522.0,983.0,266.0,107.63,232.15
2025-02-15,18,27,6,7,64,3039.0,1041.0,302.0,130.24,211.83
2025-02-05,16,50,25,5,20,3816.0,515.0,367.0,377.66,348.46
2025-05-21,1,8,27,2,127,118.0,748.0,293.0,278.93,343.14
2025-01-13,5,23,15,10,474,3180.0,1788.0,218.0,117.58,734.62
2025-03-26,5,13,16,6,736,1062.0,,427.0,103.84,641.36
2025-06-11,16,41,17,1,40,455.0,1334.0,477.0,331.96,949.2
2025-02-12,19,8,23,8,8,2860.0,806.0,214.0,162.56,734.95
2025-05-08,2,13,3,3,926,278.0,735.0,99.0,68.25,423.14
2025-06-05,7,13,25,2,520,2679.0,1383.0,230.0,174.36,727.71
2025-02-16,16,17,28,7,125,3655.0,1139.0,201.0,208.69,538.25
2025-06-12,3,20,27,4,631,4443.0,80.0,204.0,356.61,898.34
2025-01-19,18,5,12,4,527,3723.0,1911.0,356.0,23.23,90.14
2025-03-24,10,25,24,7,193,3514.0,552.0,98.0,491.44,148.04
2025-04-07,2,16,4,11,247,4289.0,1178.0,298.0,76.05,899.8
2025-06-28,19,43,10,13,18,2745.0,322.0,119.0,320.83,236.45
2025-04-09,15,18,6,4,675,2078.0,862.0,329.0,149.41,825.38
2025-05-28,16,9,14,12,701,4135.0,517.0,381.0,322.17,237.73
2025-01-29,8,35,3,11,185,3645.0,669.0,335.0,369.27,874.1
2025-05-08,8,10,21,14,25,3216.0,363.0,44.0,196.98,227.05
2025-03-13,17,35,2,3,269,2060.0,1995.0,87.0,355.65,940.02
2025-03-06,14,37,6,12,703,302.0,429.0,213.0,302.96,604.29
2025-02-07,18,19,2,5,418,2635.0,1020.0,293.0,394.0,561.96
2025-06-26,16,13,12,1,625,299.0,347.0,77.0,137.54,135.51
2025-05-04,6,36,7,15,585,628.0,1121.0,442.0,10.38,449.03
2025-04-04,17,25,3,11,311,4909.0,1291.0,149.0,431.02,949.44
2025-06-05,19,5,23,15,13,3121.0,1702.0,448.0,312.79,637.16
2025-02-02,4,17,20,14,630,752.0,106.0,428.0,259.03,584.56
2025-01-13,7,34,1,4,53,1262.0,22.0,47.0,22.2,800.41
2025-06-21,18,43,25,15,483,2767.0,914.0,419.0,240.48,30.34
2025-04-11,8,23,5,5,271,4196.0,1246.0,260.0,321.25,654.64
2025-06-29,18,3,27,5,572,2995.0,935.0,210.0,438.52,262.61
2025-05-07,19,10,12,8,869,2838.0,1908.0,436.0,82.93,617.61
2025-03-18,19,32,4,8,93,1486.0,1698.0,224.0,362.91,903.21
2025-05-01,6,33,4,7,473,2346.0,156.0,49.0,2.32,206.07
2025-06-18,12,7,7,1,541,3671.0,31.0,477.0,346.78,618.01
2025-02-18,6,13,18,2,653,4368.0,1604.0,260.0,187.11,297.23
2025-04-20,14,38,25,7,943,3943.0,706.0,5.0,43.89,616.81
2025-05-15,17,11,22,6,532,2389.0,1392.0,430.0,377.59,531.73
2025-02-05,12,15,22,2,947,1322.0,160.0,207.0,175.83,420.06
2025-04-03,2,23,16,14,222,2281.0,1488.0,260.0,1.35,627.12
2025-06-03,13,19,11,11,489,705.0,257.0,439.0,370.27,123.86
2025-06-04,5,8,13,9,145,2869.0,158.0,311.0,422.43,712.06
2025-01-24,6,49,30,14,914,1384.0,1968.0,182.0,28.82,355.37
2025-03-22,1,24,2,8,810,2661.0,1937.0,415.0,147.12,739.16
2025-06-10,8,2,13,4,326,2922.0,1672.0,427.0,450.59,768.18
2025-04-08,9,38,20,2,801,3640.0,1911.0,104.0,190.19,707.43
2025-05-26,12,30,30,6,88,304.0,755.0,28.0,100.85,374.11
2025-04-15,10,44,18,2,423,745.0,1467.0,189.0,39.21,543.42
2025-01-05,3,33,24,11,657,2507.0,884.0,255.0,310.89,582.34
2025-05-09,10,19,8,15,2,17.0,1096.0,237.0,34.92,751.84
2025-03-12,14,31,4,6,937,4601.0,1337.0,156.0,42.22,914.65
2025-05-02,5,24,6,4,644,806.0,1306.0,118.0,238.61,502.17
2025-01-03,5,22,8,9,428,4213.0,143.0,270.0,74.46,216.94
2025-02-05,13,39,28,4,252,3238.0,390.0,450.0,240.84,554.1
2025-06-12,17,29,25,8,917,4841.0,1947.0,278.0,164.1,19.12
2025-06-28,10,34,21,12,429,2666.0,233.0,229.0,290.45,869.91
2025-05-01,2,4,12,7,439,1083.0,806.0,134.0,270.85,866.14
2025-05-20,15,50,16,12,628,350.0,1751.0,50.0,490.76,311.38
2025-01-15,13,46,8,9,235,1845.0,782.0,137.0,475.2,903.64
2025-05-12,5,17,11,6,889,3387.0,648.0,2.0,267.33,32.71
2025-01-16,17,28,14,10,196,2570.0,1140.0,407.0,97.79,555.25
2025-05-14,5,38,12,15,673,825.0,207.0,455.0,39.03,864.93
2025-03-04,14,4,21,7,355,984.0,1330.0,36.0,109.93,167.39
2025-01-23,10,16,21,14,864,3695.0,1388.0,417.0,295.15,745.67
2025-03-18,15,42,27,13,694,1351.0,969.0,419.0,323.48,137.15
2025-06-21,2,43,19,2,555,3456.0,661.0,167.0,458.95,357.46
2025-01-01,19,44,17,2,230,2587.0,66.0,1.0,277.4,94.13
2025-03-17,5,36,21,9,888,3080.0,1828.0,205.0,299.75,499.88
2025-01-27,6,48,6,10,471,111.0,51.0,139.0,215.73,126.62
2025-01-25,13,31,25,6,243,2225.0,1985.0,37.0,172.21,308.69
2025-03-27,8,15,7,10,762,492.0,476.0,278.0,496.48,144.01
2025-03-03,13,9,11,4,827,3757.0,1542.0,383.0,263.81,613.23
2025-05-26,14,36,11,5,872,190.0,1773.0,,212.05,61.98
2025-04-03,16,4,26,14,299,2443.0,1448.0,46.0,300.2,849.66
2025-01-30,1,19,28,8,100,681.0,1009.0,318.0,334.08,588.69
2025-06-07,5,34,25,1,264,2587.0,621.0,201.0,7.16,192.47
2025-03-25,8,24,8,8,731,463.0,620.0,177.0,349.34,179.91
2025-06-24,2,11,26,11,832,1218.0,122.0,132.0,179.02,164.55
2025-05-30,20,35,26,9,742,352.0,1116.0,79.0,131.14,393.05
2025-05-05,3,28,10,15,705,2310.0,681.0,21.0,448.68,209.19
2025-06-19,2,28,8,15,548,2123.0,320.0,184.0,390.78,878.61
2025-02-03,11,11,14,12,26,2239.0,1132.0,172.0,224.77,835.67
2025-01-04,4,38,24,2,271,3678.0,1816.0,47.0,227.46,424.21
2025-01-31,14,34,19,5,69,731.0,1268.0,480.0,28.14,388.72
2025-02-20,14,15,10,3,87,2715.0,395.0,148.0,287.99,49.2
2025-02-19,10,8,12,11,246,3756.0,1768.0,20.0,381.53,105.65
2025-01-14,20,41,18,15,6,1260.0,605.0,300.0,2.36,985.28
2025-01-08,4,37,29,2,847,1036.0,1037.0,275.0,355.49,54.48
2025-04-11,7,41,16,10,207,1031.0,448.0,308.0,441.51,287.48
2025-03-10,10,1,22,4,821,122.0,205.0,119.0,150.82,296.24
2025-05-16,3,24,15,13,663,1647.0,478.0,445.0,273.51,761.79
2025-05-19,5,50,18,11,472,3715.0,178.0,91.0,158.23,596.01
2025-01-29,4,10,3,3,962,3908.0,1604.0,187.0,440.83,88.4
2025-06-16,17,40,3,8,543,509.0,1413.0,432.0,290.89,19.52
2025-05-21,20,17,5,9,222,1930.0,1704.0,152.0,213.44,123.87
2025-03-05,11,14,29,7,569,4047.0,541.0,468.0,40.59,542.55
2025-02-18,5,1,5,3,232,4883.0,761.0,339.0,218.51,159.69
2025-01-19,12,11,27,6,867,1591.0,479.0,328.0,323.1,280.11
2025-05-07,14,41,12,14,957,590.0,1792.0,42.0,322.39,115.65
2025-03-24,13,42,2,12,947,1114.0,976.0,218.0,114.83,990.65
2025-04-06,11,3,22,3,205,2138.0,614.0,183.0,85.17,207.95
2025-04-25,12,17,21,10,581,3352.0,256.0,235.0,438.85,546.98
2025-04-13,7,11,10,15,279,4425.0,164.0,438.0,251.84,3.83
2025-06-29,1,24,16,11,156,2802.0,235.0,350.0,412.75,884.23
2025-04-27,9,36,6,15,902,4549.0,1861.0,74.0,442.67,304.72
2025-03-19,19,33,18,15,761,4962.0,506.0,52.0,381.33,626.48
2025-03-12,4,32,6,3,846,2864.0,96.0,370.0,316.17,344.42
2025-01-20,4,25,7,4,644,3569.0,172.0,66.0,245.43,140.88
2025-04-06,11,50,8,14,96,4098.0,1230.0,53.0,396.14,510.26
2025-04-20,6,27,14,6,665,4256.0,617.0,45.0,231.65,736.4
2025-04-05,19,47,24,6,924,4026.0,7.0,242.0,100.62,909.9
2025-03-27,19,43,1,12,309,4702.0,1755.0,180.0,47.92,388.71
2025-05-13,11,17,26,11,737,220.0,591.0,289.0,405.01,816.24
2025-04-05,18,17,1,5,334,396.0,607.0,312.0,138.8,906.67
2025-03-20,17,50,19,3,782,4342.0,1093.0,398.0,406.2,223.62
2025-05-25,14,46,26,6,357,4023.0,1780.0,401.0,23.97,295.16
2025-06-30,18,40,8,3,334,3045.0,468.0,79.0,212.44,828.19
2025-02-06,14,4,12,14,97,3237.0,1562.0,189.0,75.62,298.26
2025-01-19,13,18,6,9,810,29.0,1311.0,148.0,211.77,177.29
2025-05-18,9,11,18,11,924,4578.0,1469.0,107.0,339.21,871.57
2025-02-13,19,41,20,7,679,4874.0,329.0,227.0,33.9,647.45
2025-06-26,11,40,3,1,809,2592.0,407.0,423.0,229.22,619.54
2025-03-30,19,12,13,2,71,2656.0,914.0,286.0,125.96,611.36
2025-02-06,17,43,27,15,114,2813.0,210.0,457.0,126.23,995.2
2025-02-27,16,37,7,13,122,267.0,1676.0,33.0,371.75,642.73
2025-05-08,18,10,14,4,955,594.0,1213.0,296.0,186.43,144.86
2025-05-23,15,15,30,1,275,2295.0,1592.0,331.0,447.39,835.6
2025-05-28,14,11,19,4,32,4653.0,555.0,437.0,96.01,332.64
2025-05-21,15,34,5,12,354,2926.0,429.0,387.0,259.77,708.69
2025-05-28,18,42,12,14,210,3469.0,1531.0,20.0,254.74,695.54
2025-02-12,12,35,13,9,225,3721.0,1863.0,475.0,207.61,740.44
2025-06-18,10,8,24,11,760,2064.0,1380.0,57.0,359.84,917.43
2025-02-17,8,31,17,8,776,111.0,470.0,433.0,342.02,765.38
2025-02-25,18,44,25,4,977,3098.0,526.0,66.0,299.74,930.26
2025-04-21,14,15,3,11,31,3226.0,295.0,57.0,32.4,193.29
2025-06-21,18,29,6,8,778,3623.0,317.0,215.0,296.87,367.25
2025-06-24,1,15,19,4,14,4755.0,1012.0,450.0,316.98,548.97
2025-06-27,16,31,26,9,606,3145.0,1909.0,163.0,417.4,288.93
2025-02-01,5,7,16,5,470,783.0,335.0,324.0,298.25,506.2
2025-02-23,8,30,27,6,667,2440.0,878.0,490.0,0.13,522.73
2025-06-16,20,25,10,5,402,1430.0,527.0,132.0,277.45,951.65
2025-03-02,2,15,5,7,482,2250.0,1656.0,406.0,69.01,811.11
2025-04-20,19,13,6,3,559,4396.0,1572.0,140.0,353.76,10.81
2025-04-21,3,10,14,14,436,1698.0,1713.0,250.0,457.88,545.01
2025-04-10,8,19,5,12,842,1973.0,188.0,14.0,243.45,888.61
2025-05-27,3,49,1,4,280,1024.0,1594.0,418.0,157.42,18.37
2025-03-10,18,15,25,1,700,1709.0,724.0,259.0,340.85,959.47
2025-05-30,8,3,1,14,544,4028.0,1430.0,116.0,313.66,853.44
2025-06-12,18,18,3,8,953,406.0,230.0,292.0,329.61,619.2
2025-05-18,5,22,26,12,394,4812.0,392.0,160.0,305.98,130.14
2025-05-23,10,37,7,11,170,861.0,1959.0,283.0,6.52,117.98
2025-01-02,11,32,5,12,498,1741.0,1593.0,429.0,285.38,255.68
2025-05-30,4,31,5,10,255,2417.0,1130.0,427.0,180.65,152.39
2025-04-22,10,10,8,1,903,3303.0,1376.0,,208.64,628.16
2025-04-09,5,41,30,13,160,4151.0,1396.0,494.0,57.52,113.24
2025-04-13,12,45,16,7,496,643.0,1480.0,409.0,158.34,733.49
2025-01-12,10,21,28,15,864,3488.0,1646.0,25.0,490.15,408.55
2025-05-05,12,34,13,5,741,88.0,52.0,131.0,455.27,322.73
